月份,股票代號,股票名稱,最高價,最低價,加權(A/B)平均價,成交筆數,成交金額(A),成交股數(B),週轉率(%)
"11405","030714","融程電統一46購01","0.03","0.03","0.03","1","900","30000","0.60"
"11405","030715","聯鈞統一47購01","3.20","2.61","2.91","18","137060","47000","0.94"
"11405","030716","三福化統一47購01","0.01","0.01","0.01","4","670","67000","1.67"
"11405","030717","保瑞統一4C購02","0.37","0.29","0.35","15","256900","727000","18.17"
"11405","030718","天虹統一47購01","0.13","0.02","0.08","10","36490","411000","8.22"
"11405","03071U","中砂元富4B售04","2.30","2.30","2.30","1","4600","2000","0.04"
"11405","03072U","長榮元富4B售09","1.26","1.10","1.16","13","51060","44000","0.88"
"11405","030738","大同凱基48購01","0.06","0.04","0.04","5","19900","442000","26.00"
"11405","030739","大同凱基48購02","0.04","0.04","0.04","1","40","1000","0.06"
"11405","03073U","臺股指元富4B售14","1.35","1.35","1.35","1","5400","4000","0.08"
"11405","030740","大同凱基4C購04","0.08","0.07","0.07","3","4400","60000","2.72"
"11405","03075U","臺股指元富4B售16","1.33","1.21","1.26","28","2555580","2024000","40.48"
"11405","03076U","臺股指元富4B售17","1.47","1.36","1.41","13","24030","17000","0.34"
"11405","03077U","T50正2國票4B售03","1.79","1.79","1.79","1","17900","10000","0.20"
"11405","03078U","FBNQ2X國票51售01","2.05","1.75","1.93","10","274170","142000","2.84"
"11405","03079U","美費半國票4B售02","1.69","1.45","1.59","13","42950","27000","0.54"
"11405","03081U","台積電國票4C售09","2.44","2.25","2.34","2","46900","20000","0.40"
"11405","03082U","智邦國票4C售04","1.64","1.49","1.55","18","155150","100000","2.00"
"11405","03084U","南亞科國票4C售03","1.81","1.55","1.66","21","1071860","642000","12.84"
"11405","03085U","陽明國票4C售02","1.83","1.52","1.73","68","3107480","1796000","35.92"
"11405","03086U","材料國票4C售03","1.76","1.70","1.73","2","6920","4000","0.08"
"11405","03091U","T50正2元大4B售08","1.63","1.51","1.60","8","195260","122000","2.44"
"11405","03092U","台積電元大4B售26","1.30","1.23","1.27","20","131100","103000","2.06"
"11405","03093U","金像電元大4B售05","1.92","1.56","1.73","129","1096620","633000","12.66"
"11405","03094U","長榮元大4B售09","2.75","2.46","2.57","4","126290","49000","0.98"
"11405","03095U","萬海元大4B售07","2.08","1.40","1.83","44","859070","468000","9.36"
"11405","03098U","臺股指元大4B售36","1.93","1.84","1.87","3","5620","3000","0.06"
"11405","03099U","臺股指元大4B售37","1.67","1.53","1.61","22","390020","242000","4.84"
"11405","031004","台積電群益46購09","2.87","1.81","2.42","54","481740","199000","39.80"
"11405","031005","台積電群益48購01","2.60","2.50","2.53","4","38000","15000","3.00"
"11405","03100U","南亞科群益51售04","1.61","1.41","1.51","6","15150","10000","0.20"
"11405","03101U","T50正2凱基4B售06","2.09","2.04","2.06","2","12390","6000","0.12"
"11405","03102U","道瓊銀凱基53售01","0.58","0.56","0.57","8","5710","10000","0.20"
"11405","03104U","南亞科凱基4C售05","2.32","2.03","2.07","2","12470","6000","0.12"
"11405","03105U","緯穎凱基4B售10","1.93","1.68","1.77","15","135190","76000","1.52"
"11405","03106U","洋基凱基4C售01","1.49","1.49","1.49","1","14900","10000","0.20"
"11405","031094","大同統一4A購03","0.18","0.17","0.17","2","8800","50000","2.00"
"11405","031095","大同統一4A購04","0.09","0.06","0.06","5","3850","62000","2.48"
"11405","031097","大同統一54購02","0.20","0.16","0.18","7","20400","110000","2.75"
"11405","03109U","陽明元富4B售03","2.24","1.83","1.97","7","295930","150000","3.00"
"11405","031101","冠德統一45購01","0.18","0.07","0.13","27","322350","2383000",""
"11405","031107","長榮統一46購02","1.06","0.32","0.69","168","1186200","1702000","34.04"
"11405","031108","陽明統一46購01","2.10","1.23","1.55","23","289730","186000","12.40"
"11405","03110U","萬海元富4B售03","1.57","0.90","1.14","60","1040710","905000","18.10"
"11405","031110","碩天統一46購01","0.32","0.23","0.27","2","2200","8000","0.16"
"11405","031112","瑞智統一46購01","0.41","0.30","0.37","24","154350","413000","10.32"
"11405","031113","瑞智統一4A購01","0.42","0.31","0.38","54","272360","699000","17.47"
"11405","03111U","祥碩元富4B售02","1.47","1.46","1.46","2","2930","2000","0.04"
"11405","03113U","台光電永豐52售01","0.92","0.76","0.80","17","156380","194000","3.88"
"11405","03116U","萬海國票4C售03","1.25","0.79","0.99","67","606820","610000","12.20"
"11405","03118U","臺股指國票4B售09","2.12","2.06","2.10","9","218710","104000","2.08"
"11405","03119U","臺股指國票4C售03","1.75","1.72","1.73","3","105840","61000","1.22"
"11405","03121U","T50正2富邦53售02","1.06","1.02","1.04","3","23980","23000","0.23"
"11405","03122U","萬海元大4B售13","1.08","0.72","0.83","42","1128100","1351000","27.02"
"11405","031230","台積電統一47購02","1.40","0.83","1.14","255","2486350","2172000","43.44"
"11405","031231","智邦統一4C購01","1.73","1.14","1.32","67","939000","711000","28.44"
"11405","03123U","萬海元大4B售14","0.88","0.48","0.70","61","752920","1069000","21.38"
"11405","031245","牧德統一47購01","0.50","0.17","0.36","16","57460","158000","7.90"
"11405","031247","保瑞統一4C購03","0.35","0.23","0.27","59","719790","2596000","25.96"
"11405","03125U","長榮中信4B售02","1.39","1.29","1.32","5","35900","27000","0.18"
"11405","03126U","聯發科永豐4B售05","0.88","0.85","0.87","5","36640","42000","0.84"
"11405","03127U","長榮永豐4B售04","1.73","1.70","1.71","3","13740","8000","0.08"
"11405","03131U","華城凱基4B售04","1.82","1.81","1.81","2","7260","4000","0.08"
"11405","03132U","台積電凱基4C售30","1.70","1.56","1.61","4","143450","89000","1.78"
"11405","03133U","聯發科凱基4B售05","1.75","1.75","1.75","1","87500","50000","1.00"
"11405","03134P","台積電凱基51售01","1.20","0.82","0.89","266","3866840","4297000","268.56"
"11405","03134U","雲豹凱基4C售02","1.15","1.11","1.13","6","90700","80000","1.60"
"11405","03135P","台積電凱基51售02","0.41","0.22","0.29","555","3383690","11453000","99.59"
"11405","03135U","巨大凱基4C售01","1.48","1.47","1.47","3","10330","7000","0.14"
"11405","03136U","牧德國票4C售03","0.88","0.81","0.87","12","189780","218000","4.36"
"11405","031384","鴻準統一47購01","0.60","0.20","0.27","35","88960","325000","13.00"
"11405","031388","京元電統一46購01","0.16","0.03","0.07","47","76400","1010000","20.20"
"11405","03138U","世芯國票51售01","1.89","1.89","1.89","1","43470","23000","0.46"
"11405","031394","帆宣統一48購01","0.40","0.31","0.35","74","847780","2399000","47.98"
"11405","031396","保瑞統一4C購04","0.45","0.35","0.39","41","289100","738000","12.30"
"11405","031397","力智統一46購01","0.01","0.01","0.01","3","6700","670000","13.40"
"11405","031398","力積電統一46購01","0.02","0.01","0.01","3","1700","140000","2.80"
"11405","03139U","精銳國票4C售03","1.03","0.97","0.99","3","25980","26000","0.52"
"11405","03143U","上銀元大4B售13","2.51","2.51","2.51","1","7530","3000","0.06"
"11405","03145U","台積電元大4B售29","1.27","1.25","1.26","5","29090","23000","0.46"
"11405","031489","台積電群益48購02","3.17","1.72","2.33","152","2179030","935000","28.24"
"11405","031490","台積電群益48購03","2.24","1.24","1.89","46","558820","295000","29.50"
"11405","031491","台積電群益48購04","2.12","1.30","1.84","68","576160","312000","19.79"
"11405","03151U","聯發科群益4B售10","2.15","2.15","2.15","1","4300","2000","0.04"
"11405","031520","元債2X元大4A購01","0.56","0.22","0.31","77","1448820","4543000","90.86"
"11405","031523","美債2X元大46購01","0.13","0.01","0.06","18","10390","173000","0.69"
"11405","03152U","聯鈞群益4B售02","1.34","1.34","1.34","1","40200","30000","0.60"
"11405","03153U","台光電中信4B售01","0.93","0.89","0.91","3","68950","75000","1.50"
"11405","03154U","台積電永豐4C售10","0.87","0.77","0.80","4","6430","8000","0.16"
"11405","03155U","T50正2元富4B售04","1.19","1.17","1.18","2","236000","200000","4.00"
"11405","03157U","長榮元大4B售10","2.66","2.54","2.58","4","121540","47000","0.94"
"11405","03158U","國泰金元大4B售06","2.21","1.80","2.08","14","298360","143000","2.86"
"11405","03159U","奇鋐元大4B售11","1.86","1.80","1.82","3","113420","62000","1.24"
"11405","03160U","世芯元大4B售08","1.46","1.46","1.46","1","14600","10000","0.20"
"11405","03162U","聯鈞凱基4B售05","1.36","1.28","1.33","23","1587480","1189000","23.78"
"11405","03163U","世芯凱基4B售06","2.25","2.12","2.18","2","13110","6000","0.12"
"11405","031653","長榮航統一47購01","0.81","0.50","0.68","32","244440","358000","20.45"
"11405","031655","雄獅統一47購01","0.21","0.16","0.18","9","8050","43000","1.72"
"11405","031656","創意統一47購02","0.33","0.19","0.23","42","276500","1175000","23.50"
"11405","03165U","臺股指凱基51售12","2.95","2.82","2.88","2","92320","32000","0.64"
"11405","031662","高力統一47購01","0.01","0.01","0.01","1","50","5000","0.10"
"11405","031663","高力統一47購02","0.01","0.01","0.01","21","2100","210000","4.20"
"11405","031664","高力統一48購01","0.04","0.01","0.02","17","3270","116000","2.32"
"11405","031665","高力統一54購01","0.31","0.22","0.26","83","497020","1866000","9.33"
"11405","031666","高力統一54購02","0.20","0.14","0.14","6","47960","330000","1.65"
"11405","031667","高力統一54購03","0.28","0.15","0.19","69","379810","1902000","19.02"
"11405","03166U","國泰金國票4C售04","1.91","1.65","1.77","22","3764930","2117000","42.34"
"11405","03167U","奇鋐國票4C售06","1.27","1.27","1.27","1","20320","16000","0.32"
"11405","03168U","聯鈞國票4C售05","1.71","1.65","1.68","13","1306840","776000","15.52"
"11405","03169U","臺股指國票52售01","2.33","2.26","2.31","3","71820","31000","0.62"
"11405","03170U","國泰金中信4B售04","1.47","1.23","1.33","11","266200","200000","4.00"
"11405","031721","創意國票45購01","0.01","0.01","0.01","1","10","1000","0.06"
"11405","03172U","陽明元富4B售05","2.97","2.93","2.95","3","32530","11000","0.22"
"11405","031733","元債2X凱基4A購01","0.32","0.17","0.21","7","67620","311000","4.03"
"11405","03174P","台積電凱基51售03","1.40","0.89","1.04","47","497330","477000","23.85"
"11405","03174U","川湖國票4C售03","1.16","1.11","1.14","13","86860","76000","1.52"
"11405","03175P","台積電凱基51售04","0.74","0.44","0.58","176","2076370","3539000","52.82"
"11405","03175U","長榮國票4C售06","1.42","1.39","1.39","4","39080","28000","0.56"
"11405","03177U","晶心科國票4B售03","1.98","1.91","1.94","5","48700","25000","0.50"
"11405","03181U","聯發科凱基4C售10","1.59","1.45","1.55","9","244360","157000","3.14"
"11405","03183U","國泰金凱基4B售04","2.27","2.27","2.27","1","15890","7000","0.14"
"11405","03185U","聯電元大4B售03","2.11","1.86","1.93","13","502690","260000","5.20"
"11405","031862","奇鋐統一47購02","0.10","0.01","0.03","4","3540","102000","2.04"
"11405","031864","凌華統一49購01","0.41","0.22","0.31","48","329360","1039000","20.78"
"11405","031865","勤誠統一51購01","0.28","0.15","0.23","18","63150","272000","9.06"
"11405","031867","高力統一55購01","0.24","0.14","0.16","33","177670","1098000","21.96"
"11405","03186U","台積電元大4B售31","1.22","1.17","1.21","5","149520","123000","2.46"
"11405","03188U","台光電元大4B售13","1.87","1.56","1.72","7","34550","20000","0.40"
"11405","03189U","臺股指元大4B售38","2.04","2.04","2.04","1","12240","6000","0.12"
"11405","03190U","臺股指元大4B售39","2.02","1.95","1.99","4","49900","25000","0.50"
"11405","03191U","昇陽半群益4B售03","1.50","1.45","1.47","2","2950","2000","0.04"
"11405","03196U","長榮統一4C售05","0.68","0.65","0.65","3","20330","31000","0.62"
"11405","03197U","陽明統一4C售04","0.76","0.76","0.76","1","152000","200000","4.00"
"11405","032011","國企2X群益46購01","1.14","0.91","0.95","5","60300","63000","9.02"
"11405","03205U","南亞科元大4B售05","1.76","1.58","1.64","7","74210","45000","0.90"
"11405","03206U","長榮元大4B售11","2.50","2.50","2.50","1","12500","5000","0.10"
"11405","03207U","東陽國票4B售02","1.43","1.43","1.43","1","4290","3000","0.06"
"11405","03208U","士電國票4B售03","2.15","2.03","2.08","3","27050","13000","0.26"
"11405","032097","鴻海永豐46購04","0.06","0.02","0.03","23","47630","1258000","11.98"
"11405","03209U","士電國票4C售02","2.05","2.03","2.03","2","24400","12000","0.24"
"11405","032114","美律統一48購01","0.17","0.11","0.14","33","248100","1687000","67.48"
"11405","03212U","矽統國票4C售01","1.46","1.45","1.45","2","5810","4000","0.08"
"11405","032132","凌華統一49購02","0.33","0.25","0.27","20","174830","637000","12.74"
"11405","032134","勤誠統一47購01","0.10","0.10","0.10","1","3000","30000","0.60"
"11405","032135","富邦媒統一47購01","0.01","0.01","0.01","2","5070","507000","10.14"
"11405","03213U","聯發科國票4B售03","1.28","1.20","1.24","2","24800","20000","0.40"
"11405","03216U","王品國票4C售01","1.18","1.18","1.18","1","11800","10000","0.20"
"11405","032178","緯穎群益4B購01","0.37","0.17","0.27","1280","15742320","56537000","70.67"
"11405","03217U","八方國票4C售01","1.29","1.29","1.29","1","25800","20000","0.40"
"11405","03219U","亞光國票4B售02","1.87","1.81","1.84","4","138300","75000","1.50"
"11405","03220U","聯詠國票4B售02","2.01","1.97","1.99","7","35880","18000","0.36"
"11405","032225","元日2X元富4B購01","0.69","0.43","0.60","105","4590310","7564000","151.28"
"11405","03222U","鴻海富邦51售05","1.07","0.95","1.01","2","30300","30000","0.30"
"11405","03228U","台光電國票4C售06","1.20","1.18","1.19","2","4760","4000","0.08"
"11405","03230U","精成科國票4B售02","2.07","2.07","2.07","2","4140","2000","0.04"
"11405","03231U","勤誠國票4B售02","1.64","1.64","1.64","1","8200","5000","0.10"
"11405","032345","大亞統一47購01","0.02","0.02","0.02","1","800","40000","1.00"
"11405","032347","大亞統一49購02","0.10","0.10","0.10","5","35000","350000","11.66"
"11405","032349","大亞統一4B購01","0.10","0.10","0.10","1","1000","10000","0.33"
"11405","03235U","聯電群益4B售02","1.65","1.65","1.65","1","16500","10000","0.20"
"11405","032362","陽明統一46購02","1.04","0.37","0.77","21","249340","320000","6.40"
"11405","032363","長榮航統一55購01","0.73","0.52","0.65","156","3376410","5156000","22.91"
